path,name,msa_unpaired_num_seqs,msa_paired_num_seqs,iptms,ptms,best_model,iptm_best_model,ptm_best_model,num_seeds,num_protein_chains,num_proteins
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_2.1_13,orfm.bz_2.1_13,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.74, 0.74, 0.74, 0.74, 0.75, 0.75, 0.75, 0.74, 0.75, 0.74, 0.75, 0.75, 0.75, 0.75, 0.75]",seed-2_sample-3,,0.75,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_5.1_105,orfm.bz_5.1_105,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.37, 0.37, 0.38, 0.37, 0.37, 0.38, 0.37, 0.37, 0.37, 0.37, 0.37, 0.38, 0.38, 0.38, 0.37]",seed-2_sample-1,,0.37,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_7.1_197,orfm.bz_7.1_197,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.79, 0.78, 0.79, 0.78, 0.79, 0.79, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.79, 0.79, 0.78]",seed-3_sample-3,,0.79,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_5.1_26,orfm.bz_5.1_26,8,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.62, 0.62, 0.61, 0.63, 0.61, 0.62, 0.62, 0.63, 0.62, 0.63, 0.63, 0.62, 0.61, 0.63, 0.62]",seed-2_sample-1,,0.62,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_5.1_95,orfm.bz_5.1_95,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]",seed-2_sample-2,,0.9,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_7.1_170,orfm.bz_7.1_170,6,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.46, 0.47, 0.47, 0.48, 0.47, 0.47, 0.48, 0.4, 0.48, 0.48, 0.47, 0.48, 0.49, 0.47, 0.46]",seed-2_sample-0,,0.48,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_3.1_135,orfm.bz_3.1_135,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.89, 0.89, 0.89, 0.89, 0.89, 0.89, 0.9, 0.89, 0.89, 0.9, 0.89, 0.9, 0.89, 0.89, 0.89]",seed-1_sample-3,,0.9,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_8.1_222,orfm.bz_8.1_222,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.62, 0.62, 0.63, 0.61, 0.61, 0.62, 0.62, 0.62, 0.61, 0.61, 0.62, 0.62, 0.61, 0.63, 0.62]",seed-3_sample-0,,0.62,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_2.1_34,orfm.bz_2.1_34,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.35, 0.34, 0.34, 0.33, 0.34, 0.34, 0.34, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.33]",seed-2_sample-1,,0.34,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_3.1_142,orfm.bz_3.1_142,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.57, 0.57, 0.56, 0.58, 0.58, 0.57, 0.58, 0.58, 0.57, 0.57, 0.57, 0.58, 0.58, 0.58, 0.58]",seed-3_sample-0,,0.58,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_8.1_215,orfm.bz_8.1_215,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88]",seed-2_sample-1,,0.88,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_10.1_18,orfm.bz_10.1_18,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.29, 0.29, 0.3, 0.29, 0.28, 0.3, 0.29, 0.3, 0.29, 0.3, 0.29, 0.29, 0.3, 0.3, 0.29]",seed-3_sample-4,,0.3,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_9.1_34,orfm.bz_9.1_34,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.89, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.89, 0.88, 0.89, 0.89, 0.88, 0.88, 0.88, 0.88]",seed-3_sample-2,,0.89,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_0.1_82,orfm.bz_0.1_82,8,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.57, 0.57, 0.57, 0.56, 0.56, 0.57, 0.57, 0.57, 0.56, 0.57, 0.57, 0.57, 0.56, 0.57, 0.56]",seed-1_sample-1,,0.56,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_11.1_85,orfm.bz_11.1_85,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.42, 0.42, 0.42, 0.41, 0.42, 0.42, 0.41, 0.42, 0.42, 0.42, 0.42, 0.43, 0.42, 0.42, 0.42]",seed-1_sample-1,,0.41,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_3.1_56,orfm.bz_3.1_56,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.36, 0.38, 0.36, 0.36, 0.36, 0.37, 0.37, 0.36, 0.36, 0.37, 0.35, 0.36, 0.36, 0.38, 0.37]",seed-2_sample-0,,0.37,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_10.1_121,orfm.bz_10.1_121,7,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.72, 0.72, 0.73, 0.72, 0.73, 0.72, 0.72, 0.73, 0.73, 0.72, 0.72, 0.72, 0.72, 0.72, 0.73]",seed-3_sample-1,,0.73,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_7.1_89,orfm.bz_7.1_89,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.9, 0.91, 0.9, 0.91, 0.9, 0.91, 0.91, 0.91, 0.9, 0.91, 0.91, 0.91, 0.91, 0.9, 0.91]",seed-2_sample-4,,0.9,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_7.1_68,orfm.bz_7.1_68,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.58, 0.58, 0.59, 0.57, 0.57, 0.58, 0.57, 0.58, 0.59, 0.58, 0.58, 0.58, 0.57, 0.58, 0.58]",seed-3_sample-0,,0.58,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_11.1_39,orfm.bz_11.1_39,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.32, 0.33, 0.34, 0.32, 0.32, 0.32, 0.32, 0.3, 0.32, 0.3, 0.31, 0.3, 0.33, 0.3, 0.33]",seed-1_sample-1,,0.32,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_11.1_147,orfm.bz_11.1_147,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.54, 0.55, 0.55, 0.55, 0.55, 0.56, 0.56, 0.53, 0.55, 0.54, 0.55, 0.54, 0.54, 0.54, 0.54]",seed-2_sample-3,,0.56,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_10.1_27,orfm.bz_10.1_27,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.39, 0.49, 0.49, 0.37, 0.37, 0.48, 0.37, 0.4, 0.38, 0.48, 0.39, 0.4, 0.36, 0.4, 0.48]",seed-2_sample-1,,0.49,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_1.1_148,orfm.bz_1.1_148,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.33, 0.32, 0.35, 0.35, 0.31, 0.35, 0.33, 0.33, 0.34, 0.34, 0.34, 0.32, 0.34, 0.34, 0.33]",seed-2_sample-2,,0.33,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_2.1_22,orfm.bz_2.1_22,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.89, 0.88, 0.88, 0.88, 0.89, 0.89, 0.89, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88]",seed-2_sample-3,,0.89,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_0.1_191,orfm.bz_0.1_191,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88, 0.87, 0.88, 0.88]",seed-1_sample-4,,0.88,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_5.1_151,orfm.bz_5.1_151,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.89, 0.89, 0.89, 0.89, 0.89, 0.89, 0.89, 0.89, 0.89, 0.89, 0.89, 0.89, 0.89, 0.89, 0.89]",seed-2_sample-2,,0.89,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_0.1_198,orfm.bz_0.1_198,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.7, 0.72, 0.73, 0.73, 0.72, 0.74, 0.73, 0.72, 0.73, 0.71, 0.7, 0.71, 0.72, 0.69, 0.72]",seed-2_sample-3,,0.74,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_4.1_107,orfm.bz_4.1_107,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.5, 0.49, 0.5, 0.51, 0.5, 0.5, 0.51, 0.5, 0.51, 0.5, 0.49, 0.5, 0.51, 0.49, 0.5]",seed-1_sample-4,,0.5,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_2.1_72,orfm.bz_2.1_72,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.36, 0.34, 0.36, 0.34, 0.34, 0.36, 0.36, 0.36, 0.34, 0.36, 0.36, 0.37, 0.35, 0.36, 0.35]",seed-1_sample-1,,0.34,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_2.1_38,orfm.bz_2.1_38,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.46, 0.47, 0.47, 0.45, 0.45, 0.48, 0.46, 0.48, 0.46, 0.47, 0.47, 0.48, 0.45, 0.47, 0.46]",seed-1_sample-0,,0.45,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_9.1_58,orfm.bz_9.1_58,8,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.27, 0.28, 0.28, 0.27, 0.27, 0.28, 0.28, 0.28, 0.28, 0.28, 0.27, 0.27, 0.27, 0.27, 0.28]",seed-3_sample-1,,0.28,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_8.1_70,orfm.bz_8.1_70,8,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.79, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78]",seed-3_sample-4,,0.78,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_5.1_136,orfm.bz_5.1_136,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.52, 0.54, 0.53, 0.54, 0.54, 0.53, 0.54, 0.52, 0.55, 0.53, 0.54, 0.54, 0.55, 0.54, 0.53]",seed-1_sample-3,,0.54,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_7.1_119,orfm.bz_7.1_119,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.35, 0.35, 0.35, 0.34, 0.34, 0.37, 0.35, 0.34, 0.35, 0.35, 0.34, 0.34, 0.35, 0.35, 0.34]",seed-1_sample-3,,0.35,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_4.1_184,orfm.bz_4.1_184,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.91, 0.91, 0.91, 0.91, 0.91, 0.91, 0.91, 0.91, 0.91, 0.91, 0.91, 0.91, 0.9, 0.91, 0.9]",seed-3_sample-1,,0.91,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_9.1_152,orfm.bz_9.1_152,8,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.52, 0.52, 0.51, 0.51, 0.51, 0.53, 0.52, 0.52, 0.52, 0.52, 0.51, 0.51, 0.52, 0.51, 0.51]",seed-2_sample-3,,0.53,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_2.1_117,orfm.bz_2.1_117,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.59, 0.59, 0.59, 0.59, 0.59, 0.59, 0.59, 0.59, 0.59, 0.59, 0.59, 0.59, 0.6, 0.59, 0.58]",seed-1_sample-1,,0.59,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_9.1_49,orfm.bz_9.1_49,8,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.32, 0.32, 0.34, 0.34, 0.32, 0.34, 0.35, 0.34, 0.34, 0.33, 0.34, 0.35, 0.35, 0.35, 0.33]",seed-3_sample-0,,0.35,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_9.1_15,orfm.bz_9.1_15,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73]",seed-1_sample-1,,0.73,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_1.1_170,orfm.bz_1.1_170,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.58, 0.69, 0.66, 0.58, 0.55, 0.69, 0.58, 0.6, 0.59, 0.68, 0.56, 0.58, 0.59, 0.59, 0.67]",seed-2_sample-1,,0.69,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_0.1_118,orfm.bz_0.1_118,7,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.29, 0.25, 0.27, 0.27, 0.27, 0.28, 0.27, 0.29, 0.27, 0.28, 0.26, 0.28, 0.29, 0.27, 0.28]",seed-2_sample-1,,0.25,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_3.1_82,orfm.bz_3.1_82,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.37, 0.37, 0.36, 0.36, 0.35, 0.35, 0.35, 0.36, 0.35, 0.35, 0.36, 0.36, 0.37, 0.36, 0.37]",seed-1_sample-4,,0.35,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_3.1_33,orfm.bz_3.1_33,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.66, 0.7, 0.7, 0.64, 0.66, 0.69, 0.64, 0.64, 0.64, 0.69, 0.65, 0.66, 0.67, 0.66, 0.7]",seed-2_sample-2,,0.7,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_9.1_90,orfm.bz_9.1_90,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.37, 0.38, 0.38, 0.37, 0.37, 0.38, 0.38, 0.37, 0.37, 0.38, 0.37, 0.38, 0.37, 0.37, 0.38]",seed-3_sample-3,,0.37,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_9.1_173,orfm.bz_9.1_173,8,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77]",seed-1_sample-4,,0.77,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_10.1_5,orfm.bz_10.1_5,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.78, 0.78, 0.79, 0.78, 0.78, 0.78, 0.77, 0.78, 0.78, 0.77, 0.78, 0.78, 0.78, 0.78, 0.78]",seed-2_sample-4,,0.79,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_4.1_191,orfm.bz_4.1_191,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.72, 0.71, 0.71, 0.72, 0.72, 0.71, 0.71, 0.71, 0.72, 0.71, 0.71, 0.72, 0.72, 0.73, 0.71]",seed-3_sample-4,,0.73,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_11.1_16,orfm.bz_11.1_16,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.74, 0.73, 0.74, 0.74, 0.73, 0.72, 0.73, 0.72, 0.74, 0.73, 0.73, 0.74, 0.74, 0.74, 0.72]",seed-2_sample-4,,0.74,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_10.1_101,orfm.bz_10.1_101,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93, 0.93]",seed-2_sample-4,,0.93,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_4.1_128,orfm.bz_4.1_128,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.34, 0.35, 0.35, 0.35, 0.36, 0.35]",seed-2_sample-0,,0.34,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_1.1_95,orfm.bz_1.1_95,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.36, 0.36, 0.37, 0.37, 0.36, 0.36, 0.37, 0.36, 0.37, 0.36, 0.37, 0.37, 0.36, 0.37, 0.37]",seed-3_sample-3,,0.36,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_3.1_94,orfm.bz_3.1_94,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.44, 0.46, 0.46, 0.46, 0.45, 0.47, 0.47, 0.46, 0.47, 0.47, 0.46, 0.46, 0.46, 0.47, 0.47]",seed-3_sample-4,,0.47,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_0.1_54,orfm.bz_0.1_54,8,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.75, 0.71, 0.73, 0.74, 0.74, 0.75, 0.74, 0.74, 0.74, 0.75, 0.74, 0.74, 0.74, 0.72, 0.75]",seed-2_sample-2,,0.75,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_8.1_128,orfm.bz_8.1_128,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.91, 0.9]",seed-3_sample-4,,0.91,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_10.1_110,orfm.bz_10.1_110,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.53, 0.53, 0.53, 0.52, 0.52, 0.53, 0.52, 0.53, 0.52, 0.53, 0.53, 0.52, 0.52, 0.52, 0.53]",seed-2_sample-1,,0.53,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_1.1_79,orfm.bz_1.1_79,6,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.44, 0.43, 0.44, 0.44, 0.44, 0.43, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.44]",seed-2_sample-2,,0.44,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_5.1_157,orfm.bz_5.1_157,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.61, 0.71, 0.7, 0.7, 0.69, 0.71, 0.7, 0.6, 0.69, 0.69, 0.6, 0.61, 0.7, 0.62, 0.7]",seed-2_sample-3,,0.71,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_3.1_50,orfm.bz_3.1_50,10,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.33, 0.33, 0.33, 0.33, 0.35, 0.34, 0.33, 0.4, 0.34, 0.34, 0.33, 0.37, 0.34, 0.34, 0.34]",seed-1_sample-4,,0.35,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_1.1_143,orfm.bz_1.1_143,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.47, 0.44, 0.46, 0.46, 0.46, 0.47, 0.46, 0.47, 0.46, 0.47, 0.46, 0.46, 0.46, 0.46, 0.46]",seed-3_sample-2,,0.46,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_8.1_164,orfm.bz_8.1_164,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.42, 0.43, 0.41, 0.41, 0.4, 0.43, 0.41, 0.42, 0.41, 0.43, 0.4, 0.42, 0.41, 0.43, 0.42]",seed-1_sample-4,,0.4,3,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/alphafold/af_output/orfm.bz_5.1_103,orfm.bz_5.1_103,9,0,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41]",seed-1_sample-2,,0.41,3,1,1
