Petroleum-contam_soil_SRR29383098_scaffold_2108.12	Petroleum-contam_soil_SRR29383098_scaffold_7268	91.582	297	25	0	4	300	3438	3142	1.50e-113	411
Petroleum-contam_soil_SRR29383098_scaffold_2108.13	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	3601	3900	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.14	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	3901	4200	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.14	Petroleum-contam_soil_SRR29383098_scaffold_21141	87.043	301	32	5	1	300	199	493	3.33e-90	333
Petroleum-contam_soil_SRR29383098_scaffold_2108.15	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	4201	4500	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.16	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	4501	4800	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.17	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	4801	5100	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.18	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	5101	5400	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.19	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	5401	5700	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.19	Petroleum-contam_soil_SRR29383098_scaffold_7268	87.333	300	38	0	1	300	1462	1163	1.54e-93	344
Petroleum-contam_soil_SRR29383098_scaffold_2108.19	Petroleum-contam_soil_SRR29383098_scaffold_21141	87.500	272	34	0	1	272	1560	1831	1.21e-84	315
Petroleum-contam_soil_SRR29383098_scaffold_2108.20	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	5701	6000	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.20	Petroleum-contam_soil_SRR29383098_scaffold_21141	86.799	303	28	6	1	300	1860	2153	1.55e-88	327
Petroleum-contam_soil_SRR29383098_scaffold_2108.21	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	6001	6300	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.21	Petroleum-contam_soil_SRR29383098_scaffold_21141	87.797	295	32	3	1	295	2154	2444	5.54e-93	342
Petroleum-contam_soil_SRR29383098_scaffold_2108.21	Petroleum-contam_soil_SRR29383098_scaffold_7268	86.780	295	35	1	1	295	859	569	5.58e-88	326
Petroleum-contam_soil_SRR29383098_scaffold_2108.22	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	6301	6600	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.23	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	6601	6900	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.24	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	6901	7200	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.24	Petroleum-contam_soil_SRR29383098_scaffold_7625	93.125	160	11	0	141	300	1	160	9.67e-61	235
Petroleum-contam_soil_SRR29383098_scaffold_2108.25	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	7201	7500	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.25	Petroleum-contam_soil_SRR29383098_scaffold_45918	90.000	300	30	0	1	300	1623	1324	7.01e-107	388
Petroleum-contam_soil_SRR29383098_scaffold_2108.25	Petroleum-contam_soil_SRR29383098_scaffold_7625	88.000	300	36	0	1	300	161	460	7.11e-97	355
Petroleum-contam_soil_SRR29383098_scaffold_2108.25	Petroleum-contam_soil_SRR29383098_scaffold_8133	77.536	276	50	9	31	300	53	322	7.74e-37	156
Petroleum-contam_soil_SRR29383098_scaffold_2108.26	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	7501	7800	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.26	Petroleum-contam_soil_SRR29383098_scaffold_7625	87.584	298	37	0	1	298	461	758	4.28e-94	346
Petroleum-contam_soil_SRR29383098_scaffold_2108.26	Petroleum-contam_soil_SRR29383098_scaffold_45918	87.248	298	38	0	1	298	1323	1026	1.99e-92	340
Petroleum-contam_soil_SRR29383098_scaffold_2108.27	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	7801	8100	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.27	Petroleum-contam_soil_SRR29383098_scaffold_7625	90.311	289	28	0	1	289	761	1049	4.22e-104	379
Petroleum-contam_soil_SRR29383098_scaffold_2108.28	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	8101	8400	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.28	Petroleum-contam_soil_SRR29383098_scaffold_45918	90.333	300	29	0	1	300	723	424	1.51e-108	394
Petroleum-contam_soil_SRR29383098_scaffold_2108.28	Petroleum-contam_soil_SRR29383098_scaffold_7625	89.597	298	31	0	3	300	1063	1360	4.22e-104	379
Petroleum-contam_soil_SRR29383098_scaffold_2108.29	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	8401	8700	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.29	Petroleum-contam_soil_SRR29383098_scaffold_7625	80.201	298	40	10	1	297	1361	1640	7.58e-52	206
Petroleum-contam_soil_SRR29383098_scaffold_2108.29	Petroleum-contam_soil_SRR29383098_scaffold_45918	85.870	184	23	3	3	185	421	240	5.90e-48	193
Petroleum-contam_soil_SRR29383098_scaffold_2108.29	Petroleum-contam_soil_SRR29383098_scaffold_21309	91.000	100	9	0	201	300	2446	2347	1.01e-30	135
Petroleum-contam_soil_SRR29383098_scaffold_2108.30	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	8701	9000	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.30	Petroleum-contam_soil_SRR29383098_scaffold_7625	86.411	287	39	0	14	300	1657	1943	1.21e-84	315
Petroleum-contam_soil_SRR29383098_scaffold_2108.31	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	9001	9300	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.31	Petroleum-contam_soil_SRR29383098_scaffold_7625	90.268	298	29	0	2	299	1945	2242	1.95e-107	390
Petroleum-contam_soil_SRR29383098_scaffold_2108.32	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	9301	9600	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.33	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	9601	9900	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.33	Petroleum-contam_soil_SRR29383098_scaffold_21309	89.216	306	19	8	1	300	1586	1289	2.54e-101	370
Petroleum-contam_soil_SRR29383098_scaffold_2108.34	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	300	0	0	1	300	9901	10200	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_2108.35	Petroleum-contam_soil_SRR29383098_scaffold_2108	100.000	273	0	0	1	273	10201	10473	6.02e-142	505
Petroleum-contam_soil_SRR29383098_scaffold_2108.35	Petroleum-contam_soil_SRR29383098_scaffold_7625	86.826	167	20	2	108	273	3507	3672	8.90e-46	185
Petroleum-contam_soil_SRR29383098_scaffold_7268.1	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	300	0	0	1	300	1	300	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7268.1	Petroleum-contam_soil_SRR29383098_scaffold_7268	97.727	176	4	0	1	176	270	445	2.61e-81	303
Petroleum-contam_soil_SRR29383098_scaffold_7268.1	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	31	0	0	270	300	1	31	2.25e-07	58.4
Petroleum-contam_soil_SRR29383098_scaffold_7268.1	Petroleum-contam_soil_SRR29383098_scaffold_2108	90.517	116	11	0	174	289	6537	6422	2.78e-36	154
Petroleum-contam_soil_SRR29383098_scaffold_7268.2	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	300	0	0	1	300	301	600	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7268.2	Petroleum-contam_soil_SRR29383098_scaffold_7268	97.241	145	4	0	1	145	32	176	4.47e-64	246
Petroleum-contam_soil_SRR29383098_scaffold_7268.2	Petroleum-contam_soil_SRR29383098_scaffold_21141	98.901	91	1	0	210	300	2503	2413	4.63e-39	163
Petroleum-contam_soil_SRR29383098_scaffold_7268.3	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	300	0	0	1	300	601	900	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7268.3	Petroleum-contam_soil_SRR29383098_scaffold_21141	90.847	295	27	0	4	298	2409	2115	4.19e-109	396
Petroleum-contam_soil_SRR29383098_scaffold_7268.3	Petroleum-contam_soil_SRR29383098_scaffold_2108	88.316	291	30	1	12	298	6252	5962	4.28e-94	346
Petroleum-contam_soil_SRR29383098_scaffold_7268.4	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	300	0	0	1	300	901	1200	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7268.5	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	300	0	0	1	300	1201	1500	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7268.5	Petroleum-contam_soil_SRR29383098_scaffold_21141	90.411	292	26	2	1	291	1821	1531	3.26e-105	383
Petroleum-contam_soil_SRR29383098_scaffold_7268.5	Petroleum-contam_soil_SRR29383098_scaffold_2108	88.603	272	31	0	4	275	5659	5388	1.20e-89	331
Petroleum-contam_soil_SRR29383098_scaffold_7268.6	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	300	0	0	1	300	1501	1800	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7268.6	Petroleum-contam_soil_SRR29383098_scaffold_21141	91.597	119	10	0	1	119	1521	1403	1.29e-39	165
Petroleum-contam_soil_SRR29383098_scaffold_7268.7	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	300	0	0	1	300	1801	2100	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7268.8	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	300	0	0	1	300	2101	2400	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7268.8	Petroleum-contam_soil_SRR29383098_scaffold_21141	88.259	247	29	0	4	250	927	681	4.37e-79	296
Petroleum-contam_soil_SRR29383098_scaffold_7268.9	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	300	0	0	1	300	2401	2700	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7268.10	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	300	0	0	1	300	2701	3000	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7268.10	Petroleum-contam_soil_SRR29383098_scaffold_21141	86.441	177	19	3	12	186	322	149	7.63e-47	189
Petroleum-contam_soil_SRR29383098_scaffold_7268.11	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	300	0	0	1	300	3001	3300	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7268.11	Petroleum-contam_soil_SRR29383098_scaffold_2108	89.420	293	31	0	2	294	3740	3448	2.54e-101	370
Petroleum-contam_soil_SRR29383098_scaffold_7268.12	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	300	0	0	1	300	3301	3600	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7268.12	Petroleum-contam_soil_SRR29383098_scaffold_2108	88.294	299	35	0	1	299	3441	3143	5.50e-98	359
Petroleum-contam_soil_SRR29383098_scaffold_7268.13	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	300	0	0	1	300	3601	3900	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7268.13	Petroleum-contam_soil_SRR29383098_scaffold_2108	96.078	153	6	0	1	153	3141	2989	3.45e-65	250
Petroleum-contam_soil_SRR29383098_scaffold_7268.14	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	300	0	0	1	300	3901	4200	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7268.14	Petroleum-contam_soil_SRR29383098_scaffold_55724	91.639	299	25	0	2	300	593	295	1.16e-114	414
Petroleum-contam_soil_SRR29383098_scaffold_7268.14	Petroleum-contam_soil_SRR29383098_scaffold_2108	83.544	237	37	2	65	300	2786	2551	2.71e-56	220
Petroleum-contam_soil_SRR29383098_scaffold_7268.15	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	300	0	0	1	300	4201	4500	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7268.15	Petroleum-contam_soil_SRR29383098_scaffold_55724	92.150	293	23	0	1	293	294	2	1.16e-114	414
Petroleum-contam_soil_SRR29383098_scaffold_7268.15	Petroleum-contam_soil_SRR29383098_scaffold_2108	86.000	300	37	3	2	300	2549	2254	3.36e-85	316
Petroleum-contam_soil_SRR29383098_scaffold_7268.16	Petroleum-contam_soil_SRR29383098_scaffold_7268	100.000	148	0	0	1	148	4501	4648	9.20e-73	274
Petroleum-contam_soil_SRR29383098_scaffold_7268.16	Petroleum-contam_soil_SRR29383098_scaffold_2108	95.946	148	6	0	1	148	2253	2106	9.33e-63	241
Petroleum-contam_soil_SRR29383098_scaffold_7268.16	Petroleum-contam_soil_SRR29383098_scaffold_10786	100.000	70	0	0	79	148	3657	3588	2.11e-29	130
Petroleum-contam_soil_SRR29383098_scaffold_7625.1	Petroleum-contam_soil_SRR29383098_scaffold_7625	100.000	300	0	0	1	300	1	300	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7625.1	Petroleum-contam_soil_SRR29383098_scaffold_2108	90.301	299	29	0	1	299	7041	7339	5.42e-108	392
Petroleum-contam_soil_SRR29383098_scaffold_7625.1	Petroleum-contam_soil_SRR29383098_scaffold_45918	92.647	204	15	0	96	299	1688	1485	1.57e-78	294
Petroleum-contam_soil_SRR29383098_scaffold_7625.2	Petroleum-contam_soil_SRR29383098_scaffold_7625	100.000	300	0	0	1	300	301	600	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7625.2	Petroleum-contam_soil_SRR29383098_scaffold_45918	89.000	300	33	0	1	300	1483	1184	7.06e-102	372
Petroleum-contam_soil_SRR29383098_scaffold_7625.2	Petroleum-contam_soil_SRR29383098_scaffold_2108	89.789	284	29	0	2	285	7342	7625	1.18e-99	364
Petroleum-contam_soil_SRR29383098_scaffold_7625.3	Petroleum-contam_soil_SRR29383098_scaffold_7625	100.000	300	0	0	1	300	601	900	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7625.3	Petroleum-contam_soil_SRR29383098_scaffold_45918	90.333	300	29	0	1	300	1183	884	1.51e-108	394
Petroleum-contam_soil_SRR29383098_scaffold_7625.4	Petroleum-contam_soil_SRR29383098_scaffold_7625	100.000	300	0	0	1	300	901	1200	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7625.4	Petroleum-contam_soil_SRR29383098_scaffold_45918	89.667	300	31	0	1	300	883	584	3.26e-105	383
Petroleum-contam_soil_SRR29383098_scaffold_7625.4	Petroleum-contam_soil_SRR29383098_scaffold_2108	88.215	297	35	0	1	297	7941	8237	7.11e-97	355
Petroleum-contam_soil_SRR29383098_scaffold_7625.5	Petroleum-contam_soil_SRR29383098_scaffold_7625	100.000	300	0	0	1	300	1201	1500	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7625.5	Petroleum-contam_soil_SRR29383098_scaffold_45918	92.667	300	22	0	1	300	583	284	3.19e-120	433
Petroleum-contam_soil_SRR29383098_scaffold_7625.5	Petroleum-contam_soil_SRR29383098_scaffold_2108	86.913	298	38	1	1	298	8241	8537	3.33e-90	333
Petroleum-contam_soil_SRR29383098_scaffold_7625.6	Petroleum-contam_soil_SRR29383098_scaffold_7625	100.000	300	0	0	1	300	1501	1800	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7625.6	Petroleum-contam_soil_SRR29383098_scaffold_21309	89.105	257	28	0	44	300	2446	2190	2.59e-86	320
Petroleum-contam_soil_SRR29383098_scaffold_7625.6	Petroleum-contam_soil_SRR29383098_scaffold_2108	87.452	263	33	0	38	300	8595	8857	2.61e-81	303
Petroleum-contam_soil_SRR29383098_scaffold_7625.7	Petroleum-contam_soil_SRR29383098_scaffold_7625	100.000	300	0	0	1	300	1801	2100	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7625.7	Petroleum-contam_soil_SRR29383098_scaffold_21309	94.020	301	17	1	1	300	2190	1890	6.82e-127	455
Petroleum-contam_soil_SRR29383098_scaffold_7625.8	Petroleum-contam_soil_SRR29383098_scaffold_7625	100.000	300	0	0	1	300	2101	2400	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7625.8	Petroleum-contam_soil_SRR29383098_scaffold_21309	91.228	285	22	1	1	282	1889	1605	9.07e-106	385
Petroleum-contam_soil_SRR29383098_scaffold_7625.8	Petroleum-contam_soil_SRR29383098_scaffold_2108	87.742	155	19	0	1	155	9158	9312	1.28e-44	182
Petroleum-contam_soil_SRR29383098_scaffold_7625.9	Petroleum-contam_soil_SRR29383098_scaffold_7625	100.000	300	0	0	1	300	2401	2700	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7625.10	Petroleum-contam_soil_SRR29383098_scaffold_7625	100.000	300	0	0	1	300	2701	3000	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7625.10	Petroleum-contam_soil_SRR29383098_scaffold_21309	93.478	138	8	1	72	209	1403	1267	2.73e-51	204
Petroleum-contam_soil_SRR29383098_scaffold_7625.10	Petroleum-contam_soil_SRR29383098_scaffold_21309	88.542	96	7	4	209	300	1134	1039	4.73e-24	113
Petroleum-contam_soil_SRR29383098_scaffold_7625.11	Petroleum-contam_soil_SRR29383098_scaffold_7625	100.000	300	0	0	1	300	3001	3300	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7625.11	Petroleum-contam_soil_SRR29383098_scaffold_21309	92.977	299	21	0	2	300	1037	739	2.47e-121	436
Petroleum-contam_soil_SRR29383098_scaffold_7625.12	Petroleum-contam_soil_SRR29383098_scaffold_7625	100.000	300	0	0	1	300	3301	3600	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7625.12	Petroleum-contam_soil_SRR29383098_scaffold_21309	86.084	309	28	10	1	297	738	433	9.33e-86	318
Petroleum-contam_soil_SRR29383098_scaffold_7625.13	Petroleum-contam_soil_SRR29383098_scaffold_7625	100.000	300	0	0	1	300	3601	3900	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7625.13	Petroleum-contam_soil_SRR29383098_scaffold_21309	93.355	301	16	4	2	300	428	130	5.31e-123	442
Petroleum-contam_soil_SRR29383098_scaffold_7625.13	Petroleum-contam_soil_SRR29383098_scaffold_2108	94.444	72	4	0	1	72	10402	10473	1.70e-23	111
Petroleum-contam_soil_SRR29383098_scaffold_7625.14	Petroleum-contam_soil_SRR29383098_scaffold_7625	100.000	300	0	0	1	300	3901	4200	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7625.14	Petroleum-contam_soil_SRR29383098_scaffold_21309	85.047	107	13	3	14	118	106	1	7.91e-22	106
Petroleum-contam_soil_SRR29383098_scaffold_7625.15	Petroleum-contam_soil_SRR29383098_scaffold_7625	100.000	300	0	0	1	300	4201	4500	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_7625.15	Petroleum-contam_soil_SRR29383098_scaffold_132575	87.542	297	37	0	1	297	742	1038	1.54e-93	344
Petroleum-contam_soil_SRR29383098_scaffold_7625.15	Petroleum-contam_soil_SRR29383098_scaffold_34979	85.953	299	41	1	1	298	1605	1903	9.33e-86	318
Petroleum-contam_soil_SRR29383098_scaffold_8133.1	Petroleum-contam_soil_SRR29383098_scaffold_8133	100.000	300	0	0	1	300	1	300	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8133.1	Petroleum-contam_soil_SRR29383098_scaffold_7625	78.277	267	56	2	1	266	139	404	2.77e-41	171
Petroleum-contam_soil_SRR29383098_scaffold_8133.1	Petroleum-contam_soil_SRR29383098_scaffold_2108	77.695	269	51	7	1	265	7179	7442	7.74e-37	156
Petroleum-contam_soil_SRR29383098_scaffold_8133.2	Petroleum-contam_soil_SRR29383098_scaffold_8133	100.000	300	0	0	1	300	301	600	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8133.3	Petroleum-contam_soil_SRR29383098_scaffold_8133	100.000	300	0	0	1	300	601	900	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8133.4	Petroleum-contam_soil_SRR29383098_scaffold_8133	100.000	300	0	0	1	300	901	1200	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8133.5	Petroleum-contam_soil_SRR29383098_scaffold_8133	100.000	300	0	0	1	300	1201	1500	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8133.6	Petroleum-contam_soil_SRR29383098_scaffold_8133	100.000	300	0	0	1	300	1501	1800	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8133.7	Petroleum-contam_soil_SRR29383098_scaffold_8133	100.000	300	0	0	1	300	1801	2100	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8133.8	Petroleum-contam_soil_SRR29383098_scaffold_8133	100.000	300	0	0	1	300	2101	2400	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8133.9	Petroleum-contam_soil_SRR29383098_scaffold_8133	100.000	300	0	0	1	300	2401	2700	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8133.10	Petroleum-contam_soil_SRR29383098_scaffold_8133	100.000	300	0	0	1	300	2701	3000	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8133.11	Petroleum-contam_soil_SRR29383098_scaffold_8133	100.000	300	0	0	1	300	3001	3300	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8133.12	Petroleum-contam_soil_SRR29383098_scaffold_8133	100.000	300	0	0	1	300	3301	3600	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8133.13	Petroleum-contam_soil_SRR29383098_scaffold_8133	100.000	300	0	0	1	300	3601	3900	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8133.14	Petroleum-contam_soil_SRR29383098_scaffold_8133	100.000	300	0	0	1	300	3901	4200	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8133.15	Petroleum-contam_soil_SRR29383098_scaffold_8133	100.000	157	0	0	1	157	4201	4357	9.81e-78	291
Petroleum-contam_soil_SRR29383098_scaffold_8328.1	Petroleum-contam_soil_SRR29383098_scaffold_8328	100.000	300	0	0	1	300	1	300	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8328.2	Petroleum-contam_soil_SRR29383098_scaffold_8328	100.000	300	0	0	1	300	301	600	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8328.3	Petroleum-contam_soil_SRR29383098_scaffold_8328	100.000	300	0	0	1	300	601	900	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8328.4	Petroleum-contam_soil_SRR29383098_scaffold_8328	100.000	300	0	0	1	300	901	1200	6.53e-157	555
Petroleum-contam_soil_SRR29383098_scaffold_8328.5	Petroleum-contam_soil_SRR29383098_scaffold_8328	100.000	300	0	0	1	300	1201	1500	6.53e-157	555
